"tip_label"	"accession"	"taxid"	"taxname"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"	"strain_taxid"
"'AB681776, Pseudescherichia vulneris, Pseudescherichia vulneris, (AB681776), NBRC 102420 T'"	"AB681776"	"566"	"Pseudescherichia vulneris"	"2"	"1224"	"1236"	"91347"	"543"	"2055880"	"566"	NA
"'HQ122932, Enterobacter bugandensis, Enterobacter bugandensis, (HQ122932), 247BMC T'"	"HQ122932"	"881260"	"Enterobacter bugandensis"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"881260"	NA
"'Z96078, Enterobacter cancerogenus, Enterobacter cancerogenus, (Z96078), LMG 2693 T'"	"Z96078"	"69218"	"Enterobacter cancerogenus"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"69218"	NA
"'VTTY00000000, Enterobacter dykesii, Enterobacter dykesii, (VTTY00000000), E1 T'"	"VTTY00000000"	"2797506"	"Enterobacter dykesii"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2797506"	NA
"'MK049964, Enterobacter huaxiensis, Enterobacter huaxiensis, (MK049964), WCHEn090008 T'"	"MK049964"	"2494702"	"Enterobacter huaxiensis"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2494702"	NA
"'AB681872, Leclercia adecarboxylata, Leclercia adecarboxylata, (AB681872), NBRC 102595 T'"	"AB681872"	"83655"	"Leclercia adecarboxylata"	"2"	"1224"	"1236"	"91347"	"543"	"83654"	"83655"	NA
"'AJ853891, Enterobacter ludwigii, Enterobacter ludwigii, (AJ853891), EN-119 = DSMZ 16688 = CIP 108491 T'"	"AJ853891"	"299767"	"Enterobacter ludwigii"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"299767"	NA
"'MK567957, Enterobacter wuhouensis, Enterobacter wuhouensis, (MK567957), WCHEs120002 T'"	"MK567957"	"2529381"	"Enterobacter wuhouensis"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2529381"	NA
"'MK049966, Enterobacter chuandaensis, Enterobacter chuandaensis, (MK049966), WCHEn090028 T'"	"MK049966"	"2497875"	"Enterobacter chuandaensis"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2497875"	NA
"'LFDQ02000000, Enterobacter quasiroggenkampii, Enterobacter quasiroggenkampii, (LFDQ02000000), WCHECL1060 T'"	"LFDQ02000000"	"2497436"	"Enterobacter quasiroggenkampii"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2497436"	NA
"'EU721605, Enterobacter mori, Enterobacter mori, (EU721605), R18-2 T'"	"EU721605"	"980518"	"Enterobacter mori"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"539813"	"980518"
"'RXRX01000000, Enterobacter quasimori, Enterobacter quasimori, (RXRX01000000), WCHEM090044 T'"	"RXRX01000000"	"2838947"	"Enterobacter quasimori"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2838947"	NA
"'AB086230, Cedecea neteri, Cedecea neteri, (AB086230), GTC1717 T'"	"AB086230"	"158822"	"Cedecea neteri"	"2"	"1224"	"1236"	"91347"	"543"	"158483"	"158822"	NA
"'ATDT01000040, Cedecea davisae, Cedecea davisae, (ATDT01000040), DSM 4568 T'"	"ATDT01000040"	"566551"	"Cedecea davisae"	"2"	"1224"	"1236"	"91347"	"543"	"158483"	"158484"	"566551"
"'KY797643, Cedecea lapagei, Cedecea lapagei, (KY797643), DSM 4587 T'"	"KY797643"	"158823"	"Cedecea lapagei"	"2"	"1224"	"1236"	"91347"	"543"	"158483"	"158823"	NA
"'GU814270, Enterobacter soli, Enterobacter soli, (GU814270), LF7 T'"	"GU814270"	"1354262"	"Enterobacter soli"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"885040"	"1354262"
"'VTUC01000000, Enterobacter vonholyi, Enterobacter vonholyi, (VTUC01000000), HHU 13199 E13 T'"	"VTUC01000000"	"2797505"	"Enterobacter vonholyi"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2797505"	NA
"'AB004744, Enterobacter asburiae, Enterobacter asburiae, (AB004744), JCM6051 T'"	"AB004744"	"61645"	"Enterobacter asburiae"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"61645"	NA
"'CP017184, Enterobacter roggenkampii, Enterobacter roggenkampii, (CP017184), DSM 16690 n[G] T'"	"CP017184"	"1812935"	"Enterobacter roggenkampii"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"1812935"	NA
"'MG832788, Enterobacter sichuanensis, Enterobacter sichuanensis, (MG832788), WCHECL1597 T'"	"MG832788"	"2071710"	"Enterobacter sichuanensis"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2071710"	NA
"'MTSO01000000, Enterobacter chengduensis, Enterobacter chengduensis, (MTSO01000000), WCHECl-C4 T'"	"MTSO01000000"	"2494701"	"Enterobacter chengduensis"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"2494701"	NA
"'AF025368, Citrobacter braakii, Citrobacter braakii, (AF025368), CDC 80-58 T'"	"AF025368"	"57706"	"Citrobacter braakii"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"57706"	NA
"'AF025369, Citrobacter murliniae, Citrobacter murliniae, (AF025369), CDC 2970-59 T'"	"AF025369"	"67829"	"Citrobacter murliniae"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"67829"	NA
"'AJ233408, Citrobacter freundii, Citrobacter freundii, (AJ233408), DSM 30039 T'"	"AJ233408"	"1006003"	"Citrobacter freundii"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"546"	"1006003"
"'LT615140, Citrobacter europaeus, Citrobacter europaeus, (LT615140), 97/79 (=CIP 106467) T'"	"LT615140"	"1914243"	"Citrobacter europaeus"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"1914243"	NA
"'MVFY01000035, Citrobacter portucalensis, Citrobacter portucalensis, (MVFY01000035), A60 T'"	"MVFY01000035"	"1639133"	"Citrobacter portucalensis"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"1639133"	NA
"'AF025373, Citrobacter werkmanii, Citrobacter werkmanii, (AF025373), CDC 0876-58 T'"	"AF025373"	"67827"	"Citrobacter werkmanii"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"67827"	NA
"'MN548424, Citrobacter cronae, Citrobacter cronae, (MN548424), Tue2_1 T'"	"MN548424"	"1748967"	"Citrobacter cronae"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"1748967"	NA
"'AF025367, Citrobacter gillenii, Citrobacter gillenii, (AF025367), CDC 4693-86 T'"	"AF025367"	"67828"	"Citrobacter gillenii"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"67828"	NA
"'KP057683, Citrobacter pasteurii, Citrobacter pasteurii, (KP057683), CIP 55.13 T'"	"KP057683"	"1563222"	"Citrobacter pasteurii"	"2"	"1224"	"1236"	"91347"	"543"	"544"	"1563222"	NA
"'JN175339, Yokenella regensburgei, Yokenella regensburgei, (JN175339), CIP 105435 T'"	"JN175339"	"158877"	"Yokenella regensburgei"	"2"	"1224"	"1236"	"91347"	"543"	"158876"	"158877"	NA
"'MN091366, Klebsiella pasteurii, Klebsiella pasteurii, (MN091366), SPARK836C1 T'"	"MN091366"	"2587529"	"Klebsiella pasteurii"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"2587529"	NA
"'JQ070300, Klebsiella michiganensis, Klebsiella michiganensis, (JQ070300), W14 T'"	"JQ070300"	"1134687"	"Klebsiella michiganensis"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"1134687"	NA
"'AJ871861, Klebsiella grimontii, Klebsiella grimontii, (AJ871861), SB73 T'"	"AJ871861"	"2058152"	"Klebsiella grimontii"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"2058152"	NA
"'MN091365, Klebsiella spallanzanii, Klebsiella spallanzanii, (MN091365), SB6411_SPARK775C1T_Ko3 T'"	"MN091365"	"2587528"	"Klebsiella spallanzanii"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"2587528"	NA
"'AF129440, Klebsiella oxytoca, Klebsiella oxytoca, (AF129440), ATCC 13182T T'"	"AF129440"	"571"	"Klebsiella oxytoca"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"571"	NA
"'AJ508301, Enterobacter kobei, Enterobacter kobei, (AJ508301), CIP 105566 T'"	"AJ508301"	"208224"	"Enterobacter kobei"	"2"	"1224"	"1236"	"91347"	"543"	"547"	"208224"	NA
"'MH179329, Klebsiella huaxiensis, Klebsiella huaxiensis, (MH179329), WCHKl090001 T'"	"MH179329"	"2153354"	"Klebsiella huaxiensis"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"2153354"	NA
"'CP002824, Klebsiella aerogenes, Klebsiella aerogenes, (CP002824), KCTC 2190 T'"	"CP002824"	"1028307"	"Klebsiella aerogenes"	"2"	"1224"	"1236"	"91347"	"543"	"570"	"548"	"1028307"
"'AB680714, Raoultella terrigena, Raoultella terrigena, (AB680714), NBRC 14941 T'"	"AB680714"	"577"	"Raoultella terrigena"	"2"	"1224"	"1236"	"91347"	"543"	"160674"	"577"	NA
"'AB762091, Raoultella electrica, Raoultella electrica, (AB762091), 1GB T'"	"AB762091"	"1259973"	"Raoultella electrica"	"2"	"1224"	"1236"	"91347"	"543"	"160674"	"1259973"	NA
"'U78182, Raoultella ornithinolytica, Raoultella ornithinolytica, (U78182), CIP 103364 T'"	"U78182"	"54291"	"Raoultella ornithinolytica"	"2"	"1224"	"1236"	"91347"	"543"	"160674"	"54291"	NA
"'AB680712, Raoultella planticola, Raoultella planticola, (AB680712), NBRC 14939 T'"	"AB680712"	"575"	"Raoultella planticola"	"2"	"1224"	"1236"	"91347"	"543"	"160674"	"575"	NA
"'OK161083, Leclercia pneumoniae, Leclercia pneumoniae, (OK161083), 49125 T'"	"OK161083"	"2815358"	"Leclercia pneumoniae"	"2"	"1224"	"1236"	"91347"	"543"	"83654"	"2815358"	NA
"'AB004749, Lelliottia amnigena, Lelliottia amnigena, (AB004749), JCM1237 T'"	"AB004749"	"61646"	"Lelliottia amnigena"	"2"	"1224"	"1236"	"91347"	"543"	"1330545"	"61646"	NA
"'Z96077, Lelliottia nimipressuralis, Lelliottia nimipressuralis, (Z96077), LMG 10245-T T'"	"Z96077"	"69220"	"Lelliottia nimipressuralis"	"2"	"1224"	"1236"	"91347"	"543"	"1330545"	"69220"	NA
"'KX709881, Lelliottia jeotgali, Lelliottia jeotgali, (KX709881), PFL01 T'"	"KX709881"	"1907578"	"Lelliottia jeotgali"	"2"	"1224"	"1236"	"91347"	"543"	"1330545"	"1907578"	NA
"'JN175348, Curtobacterium plantarum, Curtobacterium plantarum, (JN175348), CIP 108988 T'"	"JN175348"	"221276"	"Curtobacterium plantarum"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"221276"	NA
"'AJ233423, Pantoea agglomerans, Pantoea agglomerans, (AJ233423), DSM 3493 T'"	"AJ233423"	"549"	"Pantoea agglomerans"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"549"	NA
"'EU216737, Pantoea conspicua, Pantoea conspicua, (EU216737), LMG 24534 T'"	"EU216737"	"472705"	"Pantoea conspicua"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"472705"	NA
"'EF688012, Pantoea vagans, Pantoea vagans, (EF688012), LMG 24199 T'"	"EF688012"	"470934"	"Pantoea vagans"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470934"	NA
"'EF688009, Pantoea eucalypti, Pantoea eucalypti, (EF688009), LMG 24197 T'"	"EF688009"	"470933"	"Pantoea eucalypti"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470933"	NA
"'EU216735, Pantoea brenneri, Pantoea brenneri, (EU216735), LMG 5343 T'"	"EU216735"	"472694"	"Pantoea brenneri"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"472694"	NA
"'AY530795, Pantoea allii, Pantoea allii, (AY530795), BD 390 T'"	"AY530795"	"574096"	"Pantoea allii"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"574096"	NA
"'U80196, Pantoea ananatis, Pantoea ananatis, (U80196), ATCC 33244 T'"	"U80196"	"553"	"Pantoea ananatis"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"553"	NA
"'JX986959, Flavobacterium acidificum, Flavobacterium acidificum, (JX986959), LMG 8364 T'"	"JX986959"	"1264931"	"Flavobacterium acidificum"	"2"	"976"	"117743"	"200644"	"49546"	"237"	"1264931"	NA
"'EF688010, Pantoea anthophila, Pantoea anthophila, (EF688010), LMG 2558 T'"	"EF688010"	"470931"	"Pantoea anthophila"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470931"	NA
"'EF688011, Pantoea deleyi, Pantoea deleyi, (EF688011), LMG 24200 T'"	"EF688011"	"470932"	"Pantoea deleyi"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"470932"	NA
"'U80208, Pantoea stewartii subsp. stewartii, Pantoea stewartii subsp. stewartii, (U80208), ATCC 8199 T'"	"U80208"	"66271"	"Pantoea stewartii subsp. stewartii"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"66269"	NA
"'Y13251, Pantoea stewartii subsp. indologenes, Pantoea stewartii subsp. indologenes, (Y13251), LMG 2632-T T'"	"Y13251"	"66270"	"Pantoea stewartii subsp. indologenes"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"66269"	NA
"'EU216734, Pantoea septica, Pantoea septica, (EU216734), LMG 5345 T'"	"EU216734"	"472695"	"Pantoea septica"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"472695"	NA
"'MLFP01000054, Pantoea rodasii, Pantoea rodasii, (MLFP01000054), LMG 26273 w[G] T'"	"MLFP01000054"	"1076549"	"Pantoea rodasii"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"1076549"	NA
"'JF295055, Pantoea rwandensis, Pantoea rwandensis, (JF295055), LMG 26275 T'"	"JF295055"	"1076550"	"Pantoea rwandensis"	"2"	"1224"	"1236"	"91347"	"1903409"	"53335"	"1076550"	NA
"'DQ838096, Tatumella citrea, Tatumella citrea, (DQ838096), JCM 8882 T'"	"DQ838096"	"53336"	"Tatumella citrea"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"53336"	NA
"'JPKR02000005, Tatumella morbirosei, Tatumella morbirosei, (JPKR02000005), LMG 23360 T'"	"JPKR02000005"	"642227"	"Tatumella morbirosei"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"642227"	NA
"'FJ756351, Tatumella punctata, Tatumella punctata, (FJ756351), DSM 13700 T'"	"FJ756351"	"399969"	"Tatumella punctata"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"399969"	NA
"'AJ233437, Tatumella ptyseos, Tatumella ptyseos, (AJ233437), DSM 5000 T'"	"AJ233437"	"1005995"	"Tatumella ptyseos"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"82987"	"1005995"
"'FJ756353, Tatumella terrea, Tatumella terrea, (FJ756353), DSM 13701 T'"	"FJ756353"	"419007"	"Tatumella terrea"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"419007"	NA
"'EU215774, Tatumella saanichensis, Tatumella saanichensis, (EU215774), NML 06-3099 T'"	"EU215774"	"480813"	"Tatumella saanichensis"	"2"	"1224"	"1236"	"91347"	"1903409"	"82986"	"480813"	NA
"'KF876186, Rosenbergiella collisarenosi, Rosenbergiella collisarenosi, (KF876186), 8.8A T'"	"KF876186"	"1544695"	"Rosenbergiella collisarenosi"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"1544695"	NA
"'KF876184, Rosenbergiella epipactidis, Rosenbergiella epipactidis, (KF876184), 2.1A T'"	"KF876184"	"1544694"	"Rosenbergiella epipactidis"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"1544694"	NA
"'HQ284827, Rosenbergiella nectarea, Rosenbergiella nectarea, (HQ284827), 8N4 T'"	"HQ284827"	"988801"	"Rosenbergiella nectarea"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"988801"	NA
"'KF876187, Rosenbergiella australiborealis, Rosenbergiella australiborealis, (KF876187), CdVSA 20.1 T'"	"KF876187"	"1544696"	"Rosenbergiella australiborealis"	"2"	"1224"	"1236"	"91347"	"1903409"	"1356488"	"1544696"	NA
"'AB021400, Phaseolibacter flectens, Phaseolibacter flectens, (AB021400), ATCC 12775 T'"	"AB021400"	"1336237"	"Phaseolibacter flectens"	"2"	"1224"	"1236"	"91347"	"1903409"	"1297562"	"86187"	"1336237"
"'AF310218, Kluyvera cryocrescens, Kluyvera cryocrescens, (AF310218), ATCC33435 T'"	"AF310218"	"580"	"Kluyvera cryocrescens"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"580"	NA
"'AF310217, Kluyvera intermedia, Kluyvera intermedia, (AF310217), ATCC33110 T'"	"AF310217"	"61648"	"Kluyvera intermedia"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"61648"	NA
"'AJ233406, Buttiauxella warmboldiae, Buttiauxella warmboldiae, (AJ233406), DSM 9404 T'"	"AJ233406"	"82993"	"Buttiauxella warmboldiae"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82993"	NA
"'AJ233405, Buttiauxella noackiae, Buttiauxella noackiae, (AJ233405), DSM 9401 T'"	"AJ233405"	"82992"	"Buttiauxella noackiae"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82992"	NA
"'AJ233403, Buttiauxella gaviniae, Buttiauxella gaviniae, (AJ233403), DSM 9393 T'"	"AJ233403"	"82990"	"Buttiauxella gaviniae"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82990"	NA
"'AJ233404, Buttiauxella izardii, Buttiauxella izardii, (AJ233404), DSM 9397 T'"	"AJ233404"	"82991"	"Buttiauxella izardii"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82991"	NA
"'AJ233400, Buttiauxella agrestis, Buttiauxella agrestis, (AJ233400), DSM 4586 T'"	"AJ233400"	"1006004"	"Buttiauxella agrestis"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82977"	"1006004"
"'AJ233401, Buttiauxella brennerae, Buttiauxella brennerae, (AJ233401), DSM 9396 T'"	"AJ233401"	"82988"	"Buttiauxella brennerae"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82988"	NA
"'AJ233402, Buttiauxella ferragutiae, Buttiauxella ferragutiae, (AJ233402), DSM 9390 T'"	"AJ233402"	"82989"	"Buttiauxella ferragutiae"	"2"	"1224"	"1236"	"91347"	"543"	"82976"	"82989"	NA
"'MK558235, Scandinavium goeteborgense, Scandinavium goeteborgense, (MK558235), CCUG 66741 T'"	"MK558235"	"1851514"	"Scandinavium goeteborgense"	"2"	"1224"	"1236"	"91347"	"543"	"2726810"	"1851514"	NA
"'JMPL01000225, Kluyvera ascorbata, Kluyvera ascorbata, (JMPL01000225), ATCC 33433 T'"	"JMPL01000225"	"1006000"	"Kluyvera ascorbata"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"51288"	"1006000"
"'MT437278, Kluyvera sichuanensis, Kluyvera sichuanensis, (MT437278), SCKS090646 T'"	"MT437278"	"2725494"	"Kluyvera sichuanensis"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"2725494"	NA
"'AF047186, Kluyvera georgiana, Kluyvera georgiana, (AF047186), ATCC 51603 T'"	"AF047186"	"73098"	"Kluyvera georgiana"	"2"	"1224"	"1236"	"91347"	"543"	"579"	"73098"	NA
"'KF057941, Pseudocitrobacter faecalis, Pseudocitrobacter faecalis, (KF057941), 25 CIT T'"	"KF057941"	"1398493"	"Pseudocitrobacter faecalis"	"2"	"1224"	"1236"	"91347"	"543"	"1504576"	"1398493"	NA
"'MK170368, Pseudocitrobacter vendiensis, Pseudocitrobacter vendiensis, (MK170368), CPO20170097 T'"	"MK170368"	"2488306"	"Pseudocitrobacter vendiensis"	"2"	"1224"	"1236"	"91347"	"543"	"1504576"	"2488306"	NA
"'AJ854062, Serratia ureilytica, Serratia ureilytica, (AJ854062), NiVa 51 T'"	"AJ854062"	"300181"	"Serratia ureilytica"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"300181"	NA
"'AB061685, Serratia marcescens, Serratia marcescens, (AB061685), KRED T'"	"AB061685"	"615"	"Serratia marcescens"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"615"	NA
"'EU036987, Serratia nematodiphila, Serratia nematodiphila, (EU036987), DZ0503SBS1 T'"	"EU036987"	"1449981"	"Serratia nematodiphila"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"458197"	"1449981"
"'VOUX01000001, Serratia bockelmannii, Serratia bockelmannii, (VOUX01000001), S3 T'"	"VOUX01000001"	"2703793"	"Serratia bockelmannii"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"2703793"	NA
"'VTUT01000000, Serratia nevei, Serratia nevei, (VTUT01000000), S15 T'"	"VTUT01000000"	"2703794"	"Serratia nevei"	"2"	"1224"	"1236"	"91347"	"1903411"	"613"	"2703794"	NA
"'AKVS01000027, Pectobacterium wasabiae, Pectobacterium wasabiae, (AKVS01000027), CFBP 3304 T'"	"AKVS01000027"	"1175631"	"Pectobacterium wasabiae"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"55208"	"1175631"
"'JN600332, Pectobacterium atrosepticum, Pectobacterium atrosepticum, (JN600332), CFBP 1526 T'"	"JN600332"	"29471"	"Pectobacterium atrosepticum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"29471"	NA
"'MF589613, Pectobacterium peruviense, Pectobacterium peruviense, (MF589613), IFB5232 source          /type_materialtype strain of Pectobacterium peruvienseT'"	"MF589613"	"2066479"	"Pectobacterium peruviense"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2066479"	NA
"'JN600328, Pectobacterium betavasculorum, Pectobacterium betavasculorum, (JN600328), CFBP 2122 T'"	"JN600328"	"55207"	"Pectobacterium betavasculorum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"55207"	NA
"'CP015749, Pectobacterium parmentieri, Pectobacterium parmentieri, (CP015749), RNS 08-42-1A T'"	"CP015749"	"1905730"	"Pectobacterium parmentieri"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1905730"	NA
"'KX987135, Brenneria populi subsp. brevivirga, Brenneria populi subsp. brevivirga, (KX987135), D8-10-4-5 T'"	"KX987135"	"2036006"	"Brenneria populi subsp. brevivirga"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"1505588"	NA
"'KJ632518, Brenneria populi subsp. populi, Brenneria populi subsp. populi, (KJ632518), D9-5 T'"	"KJ632518"	"1505588"	"Brenneria populi subsp. populi"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"1505588"	NA
"'AJ233409, Brenneria alni, Brenneria alni, (AJ233409), DSM 11811 T'"	"AJ233409"	"71656"	"Brenneria alni"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"71656"	NA
"'AJ233415, Brenneria nigrifluens, Brenneria nigrifluens, (AJ233415), DSM 30175 T'"	"AJ233415"	"1121120"	"Brenneria nigrifluens"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"55210"	"1121120"
"'MH206610, Brenneria corticis, Brenneria corticis, (MH206610), gBX10-1-2 T'"	"MH206610"	"2171750"	"Brenneria corticis"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"2171750"	NA
"'KF308292, Brenneria roseae subsp. americana, Brenneria roseae subsp. americana, (KF308292), FRB 223 T'"	"KF308292"	"1508507"	"Brenneria roseae subsp. americana"	"2"	"1224"	"1236"	"91347"	"1903410"	"71655"	"1509241"	NA
"'AF273037, Samsonia erythrinae, Samsonia erythrinae, (AF273037), CFBP 5236 LTP [T] T'"	"AF273037"	"160434"	"Samsonia erythrinae"	"2"	"1224"	"1236"	"91347"	"1903410"	"160433"	"160434"	NA
"'MH249622, Pectobacterium punjabense, Pectobacterium punjabense, (MH249622), SS95 T'"	"MH249622"	"2108399"	"Pectobacterium punjabense"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2108399"	NA
"'MK240326, Pectobacterium polonicum, Pectobacterium polonicum, (MK240326), DPMP315 T'"	"MK240326"	"2485124"	"Pectobacterium polonicum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2485124"	NA
"'AJ223407, Pectobacterium odoriferum, Pectobacterium odoriferum, (AJ223407), LMG 17566-T T'"	"AJ223407"	"78398"	"Pectobacterium odoriferum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"78398"	NA
"'RMBU01000000, Pectobacterium versatile, Pectobacterium versatile, (RMBU01000000), CFBP 6051 T'"	"RMBU01000000"	"2488639"	"Pectobacterium versatile"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2488639"	NA
"'AJ233411, Pectobacterium carotovorum, Pectobacterium carotovorum, (AJ233411), DSM 30168 T'"	"AJ233411"	"554"	"Pectobacterium carotovorum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"554"	NA
"'JF926716, Pectobacterium brasiliense, Pectobacterium brasiliense, (JF926716), 212 T'"	"JF926716"	"180957"	"Pectobacterium brasiliense"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"180957"	NA
"'KC337335, Pectobacterium parvum, Pectobacterium parvum, (KC337335), 73a G5847 Pcc s0421 T'"	"KC337335"	"554"	"Pectobacterium parvum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"554"	NA
"'MG022082, Pectobacterium polaris, Pectobacterium polaris, (MG022082), NIBIO1392 T'"	"MG022082"	"2042057"	"Pectobacterium polaris"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2042057"	NA
"'JRMH01000000, Pectobacterium actinidiae, Pectobacterium actinidiae, (JRMH01000000), KKH3 T'"	"JRMH01000000"	"1507808"	"Pectobacterium actinidiae"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1507808"	NA
"'MK035744, Pectobacterium aquaticum, Pectobacterium aquaticum, (MK035744), A212-S19-A16 T'"	"MK035744"	"1913084"	"Pectobacterium aquaticum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1913084"	NA
"'MW115908, Pectobacterium quasiaquaticum, Pectobacterium quasiaquaticum, (MW115908), A477-S1-J17T'"	"MW115908"	"2774015"	"Pectobacterium quasiaquaticum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"2774015"	NA
"'JN600323, Pectobacterium aroidearum, Pectobacterium aroidearum, (JN600323), SCRI 109 T'"	"JN600323"	"1201031"	"Pectobacterium aroidearum"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1201031"	NA
"'MH627387, Pectobacterium fontis, Pectobacterium fontis, (MH627387), M022 T'"	"MH627387"	"1913084"	"Pectobacterium fontis"	"2"	"1224"	"1236"	"91347"	"1903410"	"122277"	"1913084"	NA
